"ItemId","ItemName","Brand","Model","Detail","SaleLimit","IsActive","CatId","FxSalePrice","UKey","Unt","CStk","CCost","RetailPrice","ItmDisc","QtyBelow","MinPrice","QtyUpTo"
"LCInX6728USPARK","LCD UNIT","Infinix","X6728 SPARKGO2U K CAMOB","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcInX675U","Lcd Unit","Infinix","X675","","2","false","1","1900",,"Pc","0","0","2200","0","10","0","50"
"LcInX675UJX","Lcd Unit","Infinix","X675 JX","","2","false","1","2050",,"Pc","0","0","2300","0","10","0","50"
"LcInX680LCDJACK","Lcd Jack","Infinix","X680 LCD JACK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcInX680UKINGCR","Lcd Unit","Infinix","X680 KING SPES JX","","2","false","1","1680",,"Pc","0","0","1750","0","10","0","50"
"LcInX680UOG","Lcd Unit","Infinix","X680 OG SPES","","2","false","1","1700",,"Pc","0","0","1750","0","10","0","50"
"LcInX680UZNF","Lcd Unit","Infinix","X680 ZNF","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcInX6810U","Lcd Unit","Infinix","X6810 FUTER","","2","false","1","1950",,"Pc","0","0","2100","0","10","0","50"
"LcInX6810UJP","Lcd Unit","Infinix","X6810 JP","","2","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"LcInX6810UPREMI","Lcd Unit","Infinix","X6810 PREMIER","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcInX6810USUNLO","Lcd Unit","Infinix","X6810 SUNLONG","","2","false","1","2520",,"Pc","0","0","2650","0","10","0","50"
"LcInX6812U","Lcd Unit","Infinix","X6812 OG X6815","","2","false","1","1900",,"Pc","0","0","1950","0","10","0","50"
"LcInX6812UGC","Lcd Unit","Infinix","X6812 GC X6815","","2","false","1","1950",,"Pc","0","0","2000","0","10","0","50"
"LcInX6812USUNLO","Lcd Unit","Infinix","X6812 X6815 COMON8 SUNLONG","","2","false","1","2330",,"Pc","0","0","2400","0","10","0","50"
"LcInX6815U","Lcd Unit","Infinix","X6815","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcInX6816kADA","Lcd Kada","Infinix","X6816 kada","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcInX6816UGC","Lcd Unit","Infinix","X6816U GC","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcInX6816UKING","Lcd Unit","Infinix","X6816 KING","","2","false","1","1800",,"Pc","0","0","1950","0","10","0","50"
"LcInX6816Usun","Lcd Unit","Infinix","X6816 SUNLONG x6817","","2","false","1","2150",,"Pc","0","0","2200","0","10","0","50"
"LcInX6816UZNF","Lcd Unit","Infinix","X6816 ZNF X6817","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcInX6817U","Lcd Unit","Infinix","X6817","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcInX682UBOSANI","Lcd Unit","Infinix","X682U BOSANI","","2","false","1","2250",,"Pc","0","0","2300","0","10","0","50"
"LcInX682UFORCE","Lcd Unit","Infinix","X682 FORCE","","2","false","1","1950",,"Pc","0","0","2050","0","10","0","50"
"LcInX682UGC","Lcd Unit","Infinix","X682 GC","","2","false","1","1950",,"Pc","0","0","2000","0","10","0","50"
"LcInX682USUNLO","Lcd Unit","Infinix","X682 SUNLONG","","2","false","1","2320",,"Pc","0","0","2400","0","10","0","50"
"LcInX682UZNF","Lcd Unit","Infinix","X682 ZNF","","2","false","1","1950",,"Pc","0","0","2000","0","10","0","50"
"LcInX6831KADA","Lcd Kada","Infinix","X6833","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcInX6831LCDJAC","Lcd Jack","Infinix","X6831 LCD JACK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcInX6831UHAHA","Lcd Unit","Infinix","X6831U HAHA","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcInX6831UPRIME","Lcd Unit","Infinix","X6831 PRIMER X6833","","2","false","1","1780",,"Pc","0","0","1850","0","10","0","50"
"LcInX6831USNLON","Lcd Unit","Infinix","X6831U SNLONG","","2","false","1","2250",,"Pc","0","0","2300","0","10","0","50"
"LcInX6833USUNLO","Lcd Unit","Infinix","X6831 SUNLONG X6836","","2","false","1","2350",,"Pc","0","0","2400","0","10","0","50"
"LcInX6835KADA","Lcd Kada","Infinix","X6835","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcInX6835UJX","Lcd Unit","Infinix","X6835U JX","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcInX6836UBOSAN","Lcd Unit","Infinix","X6836U BOSANI","","2","false","1","2200",,"Pc","0","0","2300","0","10","0","50"
"LcInX6836UOT","Lcd Unit","Infinix","X6836U OT","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"LcInX687UOGCR","Lcd Unit","Infinix","X687 OG GM 789","","2","false","1","2650",,"Pc","0","0","2700","0","10","0","50"
"LcInX687USUNL","Lcd Unit","Infinix","X687 ZERO8 SUNLONG","","2","false","1","3380",,"Pc","0","0","3500","0","10","0","50"
"LcInX688","Lcd Kada","Infinix","X688","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcInX6881KADA","Lcd Kada","Infinix","X6881 KADA","","2","false","1","550",,"Pc","0","0","600","0","10","0","50"
"LcInX6882U","Lcd Unit","Infinix","X6882U","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcInX6882UFUTER","Lcd Unit","Infinix","X6882 FUTER","","2","false","1","1820",,"Pc","0","0","2000","0","10","0","50"
"LcInX6882URISGO","Lcd Unit","Infinix","X6882 RISGOO","","2","false","1","3200",,"Pc","0","0","3400","0","10","0","50"
"LcInX688U360","Lcd Unit","Infinix","X688 360","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcInX688UFALCON","Lcd Unit","Infinix","X688 FALCON","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcInx688ufuter","Lcd Unit","Infinix","x688u futer","","2","false","1","1700",,"Pc","0","0","1800","0","10","0","50"
"LcInX688UGC","Lcd Unit","Infinix","X688U GC","","2","false","1","1800",,"Pc","0","0","1850","0","10","0","50"
"LcInX688USUNLON","Lcd Unit","Infinix","X688 SUNLONG","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"LcInX688UZNF","Lcd Unit","Infinix","X688 ZNF","","2","false","1","1780",,"Pc","0","0","1850","0","10","0","50"
"LcInX689FINECOM","Lcd Unit","Infinix","X689U FINE COMBO","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcInX689UFALCON","Lcd Unit","Infinix","X689 FALCON","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcInX689UJP","Lcd Unit","Infinix","X689U JP","","2","false","1","1800",,"Pc","0","0","1850","0","10","0","50"
"LcInX689URISGOO","Lcd Unit","Infinix","X689 RISGOO","","0","false","1","2250",,"Pc","0","0","2350","0","10","0","50"
"LcInX690KADA","Lcd Kada","Infinix","X690","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcInX690UFULL","Lcd Unit","Infinix","X690 FULL ORANG","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"LcInX690UHALF","Lcd Unit","Infinix","X690 HALF MEETO","","2","false","1","1900",,"Pc","0","0","1950","0","10","0","50"
"LcInX690UHALFKI","Lcd Unit","Infinix","X690 HALF KING","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"LcInX690UOG","Lcd Unit","Infinix","X690 FULL OG","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcInX690UPHINIX","Lcd Unit","Infinix","X690 FUL PHONIX","","2","false","1","2080",,"Pc","0","0","2200","0","10","0","50"
"LcInX690USUNLO","Lcd Unit","Infinix","X690 SUNLONG","","2","false","1","2680",,"Pc","0","0","2750","0","10","0","50"
"LcInX692UHX","Lcd Unit","Infinix","X692U HX","","2","false","1","2080",,"Pc","0","0","2200","0","10","0","50"
"LcInX692UOG","Lcd Unit","Infinix","X692 OG MEETO","","2","false","1","2150",,"Pc","0","0","2250","0","10","0","50"
"LcInX692USADA","Lcd Unit","Infinix","X692 JP SADA","","2","false","1","2200",,"Pc","0","0","2300","0","10","0","50"
"LcInX693UMETO","Lcd Unit","Infinix","X693 MEETO","","2","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"LcInX693UOG","Lcd Unit","Infinix","X693 X697 OG","","2","false","1","2150",,"Pc","0","0","2200","0","10","0","50"
"LcInX693UPREMIE","Lcd Unit","Infinix","X693 PREMIER","","2","false","1","2300",,"Pc","0","0","2400","0","10","0","50"
"LcInX695UFUTURE","Lcd Unit","Infinix","X695 FUTURE","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcInX695UMEETO","Lcd Unit","Infinix","X695 MEETO","","2","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"LcInXJP","Lcd Unit","Infinix","X660 JP","","2","false","1","1720",,"Pc","0","0","1800","0","10","0","50"
"LcInY8PHX","Lcd Unit","Incel","Y8P HX","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcInY8PUINCROWN","Lcd Unit","Incel","Y8P CROWN","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcIp5GU","Lcd Unit","Iphone","5G","","2","false","1","1100",,"Pc","0","0","1200","0","10","0","50"
"LcIp6GUBLACK","Lcd Unit","Iphone","6G BLACK","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"LCIp6GUBLACKO","Lcd Unit","Iphone","6G ORG BLACK","","2","false","1","1850",,"Pc","0","0","2200","0","10","0","50"
"LcIp6GUWHITE","Lcd Unit","Iphone","6G WHITE","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"LCIp6GUWHITEO","Lcd Unit","Iphone","6G ORG WHITE","","2","false","1","1850",,"Pc","0","0","2200","0","10","0","50"
"LCIp6PLUSUBLACK","Lcd Unit","Iphone","6PLUS ORG BLACK","","2","false","1","2800",,"Pc","0","0","2900","0","10","0","50"
"LcIp6PLUSUSUNLO","Lcd Unit","IPHONE","6PLUS SUNLONG WHITE","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcIP6PLUSUWHIT","Lcd Unit","IPHONE","6PLUS WHIT","","2","false","1","1670",,"Pc","0","0","1750","0","10","0","50"
"LCIp6PLUSUWHITE","Lcd Unit","Iphone","6PLUS ORG WHITE","","2","false","1","2800",,"Pc","0","0","2900","0","10","0","50"
"LcIp6SUBLACK","Lcd Unit","Iphone","6S BLACK","","2","false","1","1700",,"Pc","0","0","1800","0","10","0","50"
"LcIp6SUSUNLON","Lcd Unit","IPHONE","6S SUNLONG BLACK","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"LcIp6SUWHITE","Lcd Unit","Iphone","6S WHITE","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"LcIp6SWHITESUNL","Lcd Unit","IPHONE","6S WHITE SUNLONG","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"LcIp8PLUSBLACKS","Lcd Unit","IPHONE","8PLUS BLACK SUNLONG","","2","false","1","2050",,"Pc","0","0","2150","0","10","0","50"
"LcIp8PLUSUORGIP","Lcd Unit","Iphone","8PLUSU ORG  IPHONE","","2","false","1","2600",,"Pc","0","0","2700","0","10","0","50"
"LcIp8PLUSWHITEO","Lcd Unit","Iphone","8PLUS WHITE ORG","","2","false","1","2900",,"Pc","0","0","3000","0","10","0","50"
"LcIP8PLUUSBLAC","Lcd Unit","IPHONE","8PLUS BLAC","","2","false","1","1650",,"Pc","0","0","1750","0","10","0","50"
"LcIpA5SUA3SFA","Lcd Unit","Oppo","A5S FALCON","","2","false","1","1550",,"Pc","0","0","1650","0","10","0","50"
"LcIpBN62SUN","Battery","Mi","BN62 SUN","","2","false","1","1200",,"Pc","0","0","1250","0","10","0","50"
"LcIpIPHONE8UCOP","Lcd Unit","Iphone","IPHONE 8 U COPY","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"LcIpX680OG","Lcd Unit","Iphone","X680 OG","","2","false","1","1700",,"Pc","0","0","1800","0","10","0","50"
"LcIpXRUGX","Lcd Unit","Iphone","XR GX","","2","false","1","2400",,"Pc","0","0","2500","0","10","0","50"
"LcIpXRUSUNLONG","Lcd Unit","Iphone","XR SUNLONG","","2","false","1","2650",,"Pc","0","0","2800","0","10","0","50"
"LcItA100CUJP","Lcd Unit","Itel","A100CU JP","","2","false","1","2550",,"Pc","0","0","3000","0","10","0","50"
"LcItA23U","Lcd Unit","Itel","A23","","2","false","1","1530",,"Pc","0","0","1600","0","10","0","50"
"LcItA25U","Lcd Unit","Itel","A25 A25 PRO","","2","false","1","1300",,"Pc","0","0","1350","0","10","0","50"
"LcItA26U","Lcd Unit","Itel","A26","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"LcItA27U","Lcd Unit","Itel","A27","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"LcItA36U","Lcd Unit","Itel","A36","","2","false","1","2050",,"Pc","0","0","2200","0","10","0","50"
"LcItA46U","Lcd Unit","Itel","A46","","2","false","1","2450",,"Pc","0","0","2500","0","10","0","50"
"LcItA48USUNLONG","Lcd Unit","Itel","A48U SUNLONG","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcItA49PLAY","Lcd Unit","Itel","A49 PLAY","","2","false","1","1700",,"Pc","0","0","1900","0","10","0","50"
"LcItA49U","Lcd Unit","Itel","A49 HX","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"LcItA49UGC","Lcd Unit","Itel","A49 GC","","2","false","1","1680",,"Pc","0","0","1750","0","10","0","50"
"LcItA50CU","Lcd Unit","Itel","A50 A50C","","2","false","1","1900",,"Pc","0","0","2300","0","10","0","50"
"LcItA50CUGM","Lcd Unit","Itel","A50C GM","","2","false","1","1750",,"Pc","0","0","1900","0","10","0","50"
"LcItA56U","Lcd Unit","Itel","A56","","2","false","1","7200",,"Pc","0","0","8000","0","10","0","50"
"LcItS23U","Lcd Unit","Itel","S23","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"LcItVISION1U","Lcd Unit","Itel","VISION 1","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcItVISION2U","Lcd Unit","Itel","VISION 2","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcItVISION2US16","Lcd Unit","Itel","VISION 2 S16 PRO SUNONG","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcItVISION3UGC","Lcd Unit","Itel","VISION3U GC","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcItVISION3UHA","Lcd Unit","Itel","VISION 3 HAHA PRIMER","","2","false","1","1520",,"Pc","0","0","1600","0","10","0","50"
"LcLeA2020","LCD UNIT","Lenovo","A2020","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcLeA7000","Lcd Unit","Lenovo","A7000","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcLeE2020","LCD UNIT","Lenovo","E2020","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcLgLGSTYLO6UOR","Lcd Unit","Lg","LG STYLO6U ORG","","2","false","1","6500",,"Pc","0","0","7000","0","10","0","50"
"LcMi10Cu12C","Lcd Unit","Mi","10C 12C FORCE","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcMi10Tu","Lcd Unit","Mi","10T","","2","false","1","2400",,"Pc","0","0","2800","0","10","0","50"
"LcMi12CuSVE","Lcd Unit","Mi","12C SVC","","2","false","1","2750",,"Pc","0","0","2900","0","10","0","50"
"LcMi13CU360","Lcd Unit","Mi","13CU 360","","2","false","1","1620",,"Pc","0","0","1750","0","10","0","50"
"LcMi13CUFORCE","Lcd Unit","Mi","13C FORCE","","2","false","1","1700",,"Pc","0","0","1800","0","10","0","50"
"LcMi14CFORCE","Lcd Unit","Mi","14C FORCE","","2","false","1","1620",,"Pc","0","0","1750","0","10","0","50"
"LcMi14CUFORCE","Lcd Unit","Mi","14CU FORCE","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcMi14CUGCC75","Lcd Unit","Mi","14C C75 GC","","0","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcMi14CUJP","Lcd Unit","Mi","14C C75 JP","","2","false","1","1700",,"Pc","0","0","1800","0","10","0","50"
"LcMi14CUSUNLON","Lcd Unit","Mi","14C - C75 SUNLONG","","2","false","1","2150",,"Pc","0","0","2200","0","10","0","50"
"LcMi14CUZNF","Lcd Unit","Mi","14CU ZNF","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcMi15CUPOCOC85","Lcd Unit","Mi","15C POCO C85","","2","false","1","1950",,"Pc","0","0","2100","0","10","0","50"
"LcMi9AUFORCE9C","Lcd Unit","Mi","9A FORCE 9C","","2","false","1","1520",,"Pc","0","0","1600","0","10","0","50"
"LcMi9AUGC9C","Lcd Unit","Mi","9A GC 9C","","2","false","1","1580",,"Pc","0","0","1650","0","10","0","50"
"LcMi9AUSVC9C","Lcd Unit","Mi","9A SVC PACK FS","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcMi9AUZNF9CU","Lcd Unit","Mi","9AU ZNF 9CU","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"LcMi9TUZNF","Lcd Unit","Mi","9TU ZNF","","2","false","1","1680",,"Pc","0","0","1750","0","10","0","50"
"LcMiA1PLUSUGC","Lcd Unit","Mi","A1PLUSU GC","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"LcMiA1PLUSUJK","Lcd Unit","Mi","A1 PLUSU JK FORCE","","2","false","1","1530",,"Pc","0","0","1600","0","10","0","50"
"LcMiA1PLUSUOG","Lcd Unit","Mi","A1PLUS OG OT A1 PLUS","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"LcMiA2LITEUJP","Lcd Unit","Mi","A2LITEU JP","","2","false","1","2000",,"Pc","0","0","2200","0","10","0","50"
"LcMiA2U6XU","Lcd Unit","Mi","A2U 6XU","","2","false","1","2000",,"Pc","0","0","2500","0","10","0","50"
"LcMiA3NEWUGC","Lcd Unit","Mi","A3 NEW GC","","2","false","1","1830",,"Pc","0","0","1900","0","10","0","50"
"LcMIA3NEWUSUN","Lcd Unit","Mi","A3 NEW SUNLONG","","2","false","1","2080",,"Pc","0","0","2150","0","10","0","50"
"LcMiA3NEWUZNF","Lcd Unit","Mi","A3NEWU ZNF","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcMiA5NEWUSPES","Lcd Unit","Mi","A5NEWU SPES","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"LcMiMI6AUJP","Lcd Unit","Mi","MI 6AU JP","","2","false","1","1750",,"Pc","0","0","2000","0","10","0","50"
"LcMiMI8LITEU","Lcd Unit","Mi","MI8LITEU","","2","false","1","2050",,"Pc","0","0","2200","0","10","0","50"
"LcMiNOTE11U5G","Lcd Unit","Mi","NOTE 11U 5G","","2","false","1","2400",,"Pc","0","0","3000","0","10","0","50"
"LcMiNOTE5U","Lcd Unit","Mi","NOTE5U","","2","false","1","1800",,"Pc","0","0","2200","0","10","0","50"
"LcMiNOTE6PROUJP","Lcd Unit","Mi","NOTE6PROU JP","","2","false","1","1950",,"Pc","0","0","2200","0","10","0","50"
"LcMiNOTE7U","Lcd Unit","Mi","NOTE 7","","2","false","1","1800",,"Pc","0","0","2000","0","10","0","50"
"LcMiNOTE8PROUZN","Lcd Unit","Mi","NOTE8PROU ZNF","","2","false","1","1700",,"Pc","0","0","1800","0","10","0","50"
"LcMiNOTE8U","Lcd Unit","Mi","NOTE 8","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcMiNOTE9SUZNF","Lcd Unit","Mi","NOTE9SU ZNF","","0","false","1","1850",,"Pc","0","0","1950","0","10","0","50"
"LcMiNOTE9TU","Lcd Unit","Mi","NOTE 9TU","","2","false","1","2500",,"Pc","0","0","3000","0","10","0","50"
"LcMiREDMI12UZNF","Lcd Unit","Mi","REDMI 12U ZNF","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcMiREDMI13CUZN","Lcd Unit","Mi","REDMI 13CU ZNF","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcMiREDMI7AU","Lcd Unit","Mi","REDMI 7AU","","2","false","1","1800",,"Pc","0","0","2200","0","10","0","50"
"LcMiREDMI8UZNF","Lcd Unit","Mi","REDMI8U ZNF","","2","false","1","1450",,"Pc","0","0","1600","0","10","0","50"
"LcMiREDMI9UZNF","Lcd Unit","Mi","REDMI9U ZNF","","2","false","1","1700",,"Pc","0","0","1750","0","10","0","50"
"LcMiREDMIA1UJP","Lcd Unit","Mi","REDMI A1U JP","","2","false","1","1700",,"Pc","0","0","2000","0","10","0","50"
"LcMiREDMIA5NEWU","Lcd Unit","Mi","Redmi A5 New K Logo","","2","false","1","1950",,"Pc","0","0","2100","0","10","0","50"
"LcMiS2U","Lcd Unit","Mi","S2 BLACK","","2","false","1","1750",,"Pc","0","0","1900","0","10","0","50"
"LcMoE13U","LCD UNIT","Motorola","E13","","2","false","1","2000",,"Pc","0","0","2500","0","10","0","50"
"LcMoE2020U","LCD UNIT","Motorola","MOTO E2020","","2","false","1","2100",,"Pc","0","0","2500","0","10","0","50"
"LcMoE20U","Lcd Unit","Motorola","E20U","","2","false","1","1850",,"Pc","0","0","2400","0","10","0","50"
"LcMoE6PLUSU","Lcd Unit","Motorola","E6 PLUS U","","2","false","1","2100",,"Pc","0","0","2500","0","10","0","50"
"LcMoE6SU","LCD UNIT","Motorola","E6S","","2","false","1","2300",,"Pc","0","0","2800","0","10","0","50"
"LcMoG10UG20UG30","Lcd Unit","Motorola","G10U G20U G30U","","2","false","1","1900",,"Pc","0","0","2100","0","10","0","50"
"LcMoG5GU5GMOTOO","Lcd Unit","Motorola","G5GU 5G MOTO ONE ACE 5G","","2","false","1","2600",,"Pc","0","0","3200","0","10","0","50"
"LcMoG5SPLUS","Lcd Unit","Motorola","G5S PLUS","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcMoMOTOGPUREU","Lcd Unit","Motorola","MOTO GPURE U","","2","false","1","1900",,"Pc","0","0","2400","0","10","0","50"
"LcN","Lcd Unit","Nokia","5","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcNo1.4","Lcd Unit","Nokia","1.4","","2","false","1","1750",,"Pc","0","0","1900","0","10","0","50"
"LcNo101","Lcd","Nokia","101","","2","false","1","170",,"Pc","0","0","200","0","10","0","50"
"LcNo105LCD4G13P","Lcd Unit","Nokia","105 LCD 4G 13 PIN","","2","false","1","200",,"Pc","0","0","250","0","10","0","50"
"LcNo105new","Lcd","Nokia","105 new","","2","false","1","180",,"Pc","0","0","200","0","10","0","50"
"LcNo105OLD","LCD UNIT","Nokia","105 OLD","","2","false","1","180",,"Pc","0","0","200","0","10","0","50"
"LcNo1PLUS","Lcd Unit","Nokia","1 PLUS","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcNo2.2","Lcd Unit","Nokia","2.2","","2","false","1","1950",,"Pc","0","0","2100","0","10","0","50"
"LcNo2.3","Lcd Unit","Nokia","2.3","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcNo2.4","Lcd Unit","Nokia","2.4","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcNo206","LCD UNIT","Nokia","206","","2","false","1","320",,"Pc","0","0","350","0","10","0","50"
"LcNo21","Lcd Unit","Nokia","2.1","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcNo210","LCD UNIT","Nokia","210","","2","false","1","350",,"Pc","0","0","400","0","10","0","50"
"LcNo216NEW","LCD UNIT","Nokia","216 NEW","","2","false","1","370",,"Pc","0","0","450","0","10","0","50"
"LcNo216ORG","LCD UNIT","Nokia","216 ORG","","2","false","1","320",,"Pc","0","0","400","0","10","0","50"
"LcNo220","LCD UNIT","Nokia","220","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"LcNo225","LCD UNIT","Nokia","225 230","","2","false","1","370",,"Pc","0","0","450","0","10","0","50"
"LcNo3.1PLUS","Lcd Unit","Nokia","3.1 PLUS","","2","false","1","2100",,"Pc","0","0","2300","0","10","0","50"
"LcNo3.2","Lcd Unit","Nokia","3.2","","2","false","1","1900",,"Pc","0","0","1950","0","10","0","50"
"LcNo37PIN24NOK","Lcd","Nokia","37 PIN 2.4 NOKIA","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"LcNo4.2JP","Lcd Unit","Nokia","4.2 JP","","2","false","1","2100",,"Pc","0","0","2300","0","10","0","50"
"LcNo5.1","Lcd Unit","Nokia","5.1","","2","false","1","2300",,"Pc","0","0","2400","0","10","0","50"
"LcNo5.1PLUS","Lcd Unit","Nokia","5.1 PLUS","","2","false","1","3100",,"Pc","0","0","3300","0","10","0","50"
"LcNo5.3","Lcd Unit","Nokia","5.3","","2","false","1","2000",,"Pc","0","0","2200","0","10","0","50"
"LcNo5310NEW","LCD UNIT","Nokia","5310 NEW","","2","false","1","320",,"Pc","0","0","350","0","10","0","50"
"LcNo5310ORG","LCD UNIT","Nokia","5310 ORG","","2","false","1","320",,"Pc","0","0","400","0","10","0","50"
"LcNo6.1","Lcd Unit","Nokia","6.1","","2","false","1","1950",,"Pc","0","0","2100","0","10","0","50"
"LCNO6.1PLUS","Lcd Unit","Nokia","6.1 PLUS","","2","false","1","2300",,"Pc","0","0","2400","0","10","0","50"
"LcNo7.2JP","Lcd Unit","Nokia","7.2 JP","","2","false","1","1900",,"Pc","0","0","2100","0","10","0","50"
"LcNo8.1","Lcd Unit","Nokia","8.1","","2","false","1","3250",,"Pc","0","0","3300","0","10","0","50"
"LcNo8.3","Lcd Unit","Nokia","8.3","","2","false","1","4300",,"Pc","0","0","4500","0","10","0","50"
"LcNoC","Lcd Unit","Nokia","C","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcNoC12PROUJP","Lcd Unit","Nokia","C12PROU JP","","2","false","1","2300",,"Pc","0","0","2800","0","10","0","50"
"LcNoC1JP","Lcd Unit","Nokia","C1 JP","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcNoC2","Lcd Unit","Nokia","C2","","2","false","1","2000",,"Pc","0","0","2200","0","10","0","50"
"LcNoC20PLUS","Lcd Unit","Nokia","C20 PLUS","","2","false","1","2150",,"Pc","0","0","2300","0","10","0","50"
"LcNoC20T","Lcd Unit","Nokia","C20T","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcNoC21PLUS","Lcd Unit","Nokia","C21 PLUS","","2","false","1","2000",,"Pc","0","0","2300","0","10","0","50"
"LcNoC3","Lcd Unit","Nokia","C3","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcNoC30","Lcd Unit","Nokia","C30","","2","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"LcNoC31JP","Lcd Unit","Nokia","C31 JP","","2","false","1","2000",,"Pc","0","0","2200","0","10","0","50"
"LcNoG10G20","Lcd Unit","Nokia","G10 G20","","2","false","1","1800",,"Pc","0","0","2100","0","10","0","50"
"LcNoG21JP","Lcd Unit","Nokia","G21 JP","","2","false","1","1800",,"Pc","0","0","2000","0","10","0","50"
"LcNoG21PLUSJP","Lcd Unit","Nokia","G21 PLUS JP","","2","false","1","2150",,"Pc","0","0","2250","0","10","0","50"
"LcNoG22","Lcd Unit","Nokia","G22","","2","false","1","2200",,"Pc","0","0","2500","0","10","0","50"
"LcNoKIA2","Lcd Unit","Nokia","2","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
